Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1698242967.233421,475,1698242967,233121633,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242968.2338123,476,1698242968,233546018,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242969.2340755,477,1698242969,233768939,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242970.2334557,478,1698242970,233197927,GPS1_Frame,42.34199905395508,-71.08432006835938,17.299999237060547,328305.375,4689853.0,19,T
1698242971.2336078,479,1698242971,233247041,GPS1_Frame,42.342002868652344,-71.08432006835938,17.799999237060547,328305.40625,4689853.5,19,T
1698242972.2330897,480,1698242972,232616901,GPS1_Frame,42.34200668334961,-71.08432006835938,18.100000381469727,328305.6875,4689854.0,19,T
1698242973.233395,481,1698242973,232632160,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242974.2332275,482,1698242974,233000040,GPS1_Frame,42.34200668334961,-71.08431243896484,18.399999618530273,328305.8125,4689854.0,19,T
1698242975.231113,483,1698242975,230756521,GPS1_Frame,42.34200668334961,-71.08431243896484,18.399999618530273,328305.8125,4689854.0,19,T
1698242976.2297473,484,1698242976,229469299,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242977.2310712,485,1698242977,230716705,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242978.2333522,486,1698242978,232733488,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242979.2317696,487,1698242979,231188774,GPS1_Frame,42.34201431274414,-71.08431243896484,18.700000762939453,328306.25,4689854.5,19,T
1698242980.2327447,488,1698242980,232136011,GPS1_Frame,42.3420295715332,-71.08428955078125,19.399999618530273,328307.65625,4689856.5,19,T
1698242981.232724,489,1698242981,232147693,GPS1_Frame,42.3420524597168,-71.08426666259766,20.100000381469727,328310.0625,4689859.0,19,T
1698242982.2315998,490,1698242982,230908870,GPS1_Frame,42.34207534790039,-71.08424377441406,20.399999618530273,328311.90625,4689861.5,19,T
1698242983.2321053,491,1698242983,231407403,GPS1_Frame,42.342098236083984,-71.084228515625,21.0,328313.34375,4689864.0,19,T
